benchmark,run_id,step,time_s,policy,latency_ms,p95_ms,active_edge_count,request_mix_entropy,gda_total_time_ms
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,472,47.200,policy2,83.310401,83.310401,8,1.827785,0.018735
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,472,47.200,policy3,82.298509,82.298509,8,1.827785,0.018735
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,473,47.300,kubernetes-default,116.667370,116.667370,10,1.827785,0.013235
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,473,47.300,cga,111.828745,111.828745,10,1.827785,0.013235
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,473,47.300,hda,103.496184,103.496184,10,1.827785,0.013235
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,473,47.300,policy2,107.782476,107.782476,10,1.827785,0.013235
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,473,47.300,policy3,102.580521,102.580521,10,1.827785,0.013235
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,474,47.400,kubernetes-default,99.224311,99.224311,10,1.827785,0.014107
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,474,47.400,cga,96.013777,96.013777,10,1.827785,0.014107
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,474,47.400,hda,90.292335,90.292335,10,1.827785,0.014107
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,474,47.400,policy2,95.102786,95.102786,10,1.827785,0.014107
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,474,47.400,policy3,94.457820,94.457820,10,1.827785,0.014107
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,475,47.500,kubernetes-default,98.848351,98.848351,10,1.827785,0.013495
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,475,47.500,cga,94.690856,94.690856,10,1.827785,0.013495
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,475,47.500,hda,98.300414,98.300414,10,1.827785,0.013495
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,475,47.500,policy2,91.441602,91.441602,10,1.827785,0.013495
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,475,47.500,policy3,91.119218,91.119218,10,1.827785,0.013495
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,476,47.600,kubernetes-default,98.585482,98.585482,10,1.827785,0.013175
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,476,47.600,cga,90.812548,90.812548,10,1.827785,0.013175
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,476,47.600,hda,86.505913,86.505913,10,1.827785,0.013175
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,476,47.600,policy2,96.789856,96.789856,10,1.827785,0.013175
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,476,47.600,policy3,94.414714,94.414714,10,1.827785,0.013175
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,477,47.700,kubernetes-default,100.738362,100.738362,10,1.827785,0.018937
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,477,47.700,cga,92.091465,92.091465,10,1.827785,0.018937
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,477,47.700,hda,90.186846,90.186846,10,1.827785,0.018937
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,477,47.700,policy2,86.817945,86.817945,10,1.827785,0.018937
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,477,47.700,policy3,89.034654,89.034654,10,1.827785,0.018937
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,478,47.800,kubernetes-default,105.861698,105.861698,10,1.827785,0.012904
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,478,47.800,cga,95.869603,95.869603,10,1.827785,0.012904
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,478,47.800,hda,92.315836,92.315836,10,1.827785,0.012904
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,478,47.800,policy2,94.981894,94.981894,10,1.827785,0.012904
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,478,47.800,policy3,95.340702,95.340702,10,1.827785,0.012904
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,479,47.900,kubernetes-default,100.071374,100.071374,10,1.827785,0.017804
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,479,47.900,cga,94.973688,94.973688,10,1.827785,0.017804
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,479,47.900,hda,86.229246,86.229246,10,1.827785,0.017804
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,479,47.900,policy2,90.455871,90.455871,10,1.827785,0.017804
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,479,47.900,policy3,90.166530,90.166530,10,1.827785,0.017804
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,480,48.000,kubernetes-default,85.647580,85.647580,8,1.827785,0.012984
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,480,48.000,cga,81.250959,81.250959,8,1.827785,0.012984
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,480,48.000,hda,75.987393,75.987393,8,1.827785,0.012984
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,480,48.000,policy2,81.687746,81.687746,8,1.827785,0.012984
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,480,48.000,policy3,83.009882,83.009882,8,1.827785,0.012984
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,481,48.100,kubernetes-default,66.575841,66.575841,9,1.827785,0.016511
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,481,48.100,cga,68.442362,68.442362,9,1.827785,0.016511
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,481,48.100,hda,57.383050,57.383050,9,1.827785,0.016511
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,481,48.100,policy2,59.887918,59.887918,9,1.827785,0.016511
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,481,48.100,policy3,59.888047,59.888047,9,1.827785,0.016511
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,482,48.200,kubernetes-default,124.861261,124.861261,11,1.827785,0.013736
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,482,48.200,cga,116.159417,116.159417,11,1.827785,0.013736
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,482,48.200,hda,109.917989,109.917989,11,1.827785,0.013736
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,482,48.200,policy2,116.006011,116.006011,11,1.827785,0.013736
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,482,48.200,policy3,111.585703,111.585703,11,1.827785,0.013736
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,483,48.300,kubernetes-default,105.725478,105.725478,10,1.827785,0.013014
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,483,48.300,cga,99.717983,99.717983,10,1.827785,0.013014
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,483,48.300,hda,94.101938,94.101938,10,1.827785,0.013014
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,483,48.300,policy2,89.020506,89.020506,10,1.827785,0.013014
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,483,48.300,policy3,92.360676,92.360676,10,1.827785,0.013014
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,484,48.400,kubernetes-default,85.201201,85.201201,9,1.827785,0.017032
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,484,48.400,cga,81.511462,81.511462,9,1.827785,0.017032
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,484,48.400,hda,75.745599,75.745599,9,1.827785,0.017032
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,484,48.400,policy2,77.088893,77.088893,9,1.827785,0.017032
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,484,48.400,policy3,71.340795,71.340795,9,1.827785,0.017032
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,485,48.500,kubernetes-default,65.844472,65.844472,8,1.827785,0.025808
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,485,48.500,cga,62.446846,62.446846,8,1.827785,0.025808
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,485,48.500,hda,53.367310,53.367310,8,1.827785,0.025808
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,485,48.500,policy2,63.194122,63.194122,8,1.827785,0.025808
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,485,48.500,policy3,55.849632,55.849632,8,1.827785,0.025808
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,486,48.600,kubernetes-default,62.394159,62.394159,9,1.827785,0.017393
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,486,48.600,cga,57.648918,57.648918,9,1.827785,0.017393
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,486,48.600,hda,61.449137,61.449137,9,1.827785,0.017393
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,486,48.600,policy2,61.006952,61.006952,9,1.827785,0.017393
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,486,48.600,policy3,60.212060,60.212060,9,1.827785,0.017393
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,487,48.700,kubernetes-default,89.771951,89.771951,8,1.827785,0.013215
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,487,48.700,cga,83.871267,83.871267,8,1.827785,0.013215
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,487,48.700,hda,80.249163,80.249163,8,1.827785,0.013215
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,487,48.700,policy2,83.420394,83.420394,8,1.827785,0.013215
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,487,48.700,policy3,81.097696,81.097696,8,1.827785,0.013215
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,488,48.800,kubernetes-default,81.972596,81.972596,9,1.827785,0.017162
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,488,48.800,cga,77.536209,77.536209,9,1.827785,0.017162
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,488,48.800,hda,71.262277,71.262277,9,1.827785,0.017162
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,488,48.800,policy2,77.349999,77.349999,9,1.827785,0.017162
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,488,48.800,policy3,69.232044,69.232044,9,1.827785,0.017162
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,489,48.900,kubernetes-default,102.312683,102.312683,9,1.827785,0.013786
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,489,48.900,cga,92.694000,92.694000,9,1.827785,0.013786
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,489,48.900,hda,90.733957,90.733957,9,1.827785,0.013786
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,489,48.900,policy2,93.506697,93.506697,9,1.827785,0.013786
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,489,48.900,policy3,87.995547,87.995547,9,1.827785,0.013786
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,490,49.000,kubernetes-default,93.043091,93.043091,9,1.827785,0.013125
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,490,49.000,cga,85.156454,85.156454,9,1.827785,0.013125
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,490,49.000,hda,83.332602,83.332602,9,1.827785,0.013125
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,490,49.000,policy2,86.161286,86.161286,9,1.827785,0.013125
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,490,49.000,policy3,84.772708,84.772708,9,1.827785,0.013125
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,491,49.100,kubernetes-default,91.576374,91.576374,9,1.827785,0.013365
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,491,49.100,cga,92.677499,92.677499,9,1.827785,0.013365
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,491,49.100,hda,83.813665,83.813665,9,1.827785,0.013365
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,491,49.100,policy2,84.113326,84.113326,9,1.827785,0.013365
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,491,49.100,policy3,88.176406,88.176406,9,1.827785,0.013365
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,492,49.200,kubernetes-default,97.895115,97.895115,9,1.827785,0.014778
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,492,49.200,cga,86.561401,86.561401,9,1.827785,0.014778
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,492,49.200,hda,86.746308,86.746308,9,1.827785,0.014778
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,492,49.200,policy2,88.091721,88.091721,9,1.827785,0.014778
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,492,49.200,policy3,92.401837,92.401837,9,1.827785,0.014778
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,493,49.300,kubernetes-default,99.617273,99.617273,9,1.827785,0.017313
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,493,49.300,cga,84.146836,84.146836,9,1.827785,0.017313
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,493,49.300,hda,87.780482,87.780482,9,1.827785,0.017313
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,493,49.300,policy2,87.663676,87.663676,9,1.827785,0.017313
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,493,49.300,policy3,88.677267,88.677267,9,1.827785,0.017313
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,494,49.400,kubernetes-default,96.218481,96.218481,9,1.827785,0.013254
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,494,49.400,cga,92.083079,92.083079,9,1.827785,0.013254
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,494,49.400,hda,89.148317,89.148317,9,1.827785,0.013254
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,494,49.400,policy2,88.770751,88.770751,9,1.827785,0.013254
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,494,49.400,policy3,88.546907,88.546907,9,1.827785,0.013254
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,495,49.500,kubernetes-default,92.299908,92.299908,9,1.827785,0.012834
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,495,49.500,cga,88.810226,88.810226,9,1.827785,0.012834
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,495,49.500,hda,82.898609,82.898609,9,1.827785,0.012834
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,495,49.500,policy2,88.203765,88.203765,9,1.827785,0.012834
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,495,49.500,policy3,87.524806,87.524806,9,1.827785,0.012834
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,496,49.600,kubernetes-default,92.836852,92.836852,9,1.827785,0.013274
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,496,49.600,cga,87.177482,87.177482,9,1.827785,0.013274
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,496,49.600,hda,78.792484,78.792484,9,1.827785,0.013274
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,496,49.600,policy2,87.697673,87.697673,9,1.827785,0.013274
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,496,49.600,policy3,88.129352,88.129352,9,1.827785,0.013274
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,497,49.700,kubernetes-default,77.623500,77.623500,10,1.827785,0.013095
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,497,49.700,cga,74.709847,74.709847,10,1.827785,0.013095
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,497,49.700,hda,69.036792,69.036792,10,1.827785,0.013095
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,497,49.700,policy2,72.493635,72.493635,10,1.827785,0.013095
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,497,49.700,policy3,77.333504,77.333504,10,1.827785,0.013095
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,498,49.800,kubernetes-default,59.966789,59.966789,10,1.827785,0.013515
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,498,49.800,cga,59.390869,59.390869,10,1.827785,0.013515
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,498,49.800,hda,58.886692,58.886692,10,1.827785,0.013515
